cnote,dispatch_time,client_name,weight,origin_cluster,to_pincode,trip_id,bp_id,serviceability
2000781139,2019-05-20 10:55:00.0,TCNS CLOTHING COMPANY  LIMITED,35.0,DELT1,403501,860547,BP1426,ODA_1_1
8000787655,2019-05-20 10:55:00.0,VIJOSH GROUP,30.0,BOMT2,403521,860547,BP1426,ODA_1_1
1003325454,2019-05-20 10:55:00.0,Sleek International Pvt. Ltd.(Zoom),1105.0,PNQT1,403521,860547,BP1426,ODA_1_1
8000657156,2019-05-20 09:08:00.0,THREADS INDIA LIMITED ,23.0,LKOT1,580011,860548,BP1208,ODA_1_1
1002059019,2019-05-20 10:57:00.0,RETAIL,10.0,JAIT1,403509,860549,BP1426,ODA_1_1
1002059018,2019-05-20 10:57:00.0,RETAIL,20.0,JAIT1,403509,860549,BP1426,ODA_1_1
2000886865,2019-05-20 10:32:00.0,RETAIL,80.0,LKOT1,403504,860553,BP1426,ODA_1_1
1003324603,2019-05-20 09:14:00.0,ACG Pharmapack Pvt. Ltd.,276.0,PNQT2,403115,860555,BP1426,ODA_1_1
6000189019,2019-05-20 08:42:00.0,JOCKEY,3.0,BLRT1,500021,860557,BP1607,ODA_1_1
1003113198,2019-05-20 10:45:00.0,Endurance Technology,51.84,PNQT2,711312,860564,BP1491,ODA_1_1
2000835781,2019-05-20 10:45:00.0,RETAIL,54.0,DELT1,711303,860564,BP1491,ODA_1_1
2000835785,2019-05-20 10:45:00.0,RETAIL,26.0,DELT1,711303,860564,BP1491,ODA_1_1
8000825507,2019-05-20 10:45:00.0,SAP SWISS SOLUTIONS PVT LTD,60.0,DELT1,711312,860564,BP1491,ODA_1_1
8000061356,2019-05-20 10:45:00.0,GlaxoSmithKline Consumer Healthcare Limited,285.75,GAUT1,711316,860564,BP1491,ODA_1_1
2000779584,2019-05-20 10:45:00.0,GlaxoSmithKline Consumer Healthcare Limited,245.0,IXWT1,711316,860564,BP1491,ODA_1_1
1002749532,2019-05-20 10:45:00.0,Workstore Limited,49.0,CCUT1,711303,860564,BP1491,ODA_1_1
1002749677,2019-05-20 10:45:00.0,Workstore Limited,29.0,CCUT1,711316,860564,BP1491,ODA_1_1
6000316032,2019-05-20 09:55:00.0,JOCKEY,20.0,BLRT1,500021,860566,BP1607,ODA_1_1
1003009427,2019-05-20 08:27:00.0,Collateral Medical Pvt. Ltd.,5.0,BOMT1,414304,860569,BP1212,ODA_2_2
1003009417,2019-05-20 08:28:00.0,Collateral Medical Pvt. Ltd.,5.0,BOMT1,413738,860576,BP1212,ODA_2_2
8000773463,2019-05-20 08:34:00.0,Myriads Holding,20.0,DELT1,464001,860577,BP1519,ODA_3_7
8000517112,2019-05-20 08:34:00.0,RETAIL,21.0,DELT1,464001,860577,BP1519,ODA_3_7
2000914642,2019-05-20 08:34:00.0,RETAIL,24.0,DELT1,464001,860577,BP1519,ODA_3_7
2000854390,2019-05-20 09:32:00.0,RETAIL,5.0,IXWT1,580011,860579,BP1208,ODA_1_1
1003065502,2019-05-20 09:32:00.0,RETAIL,2.0,IXWT1,580011,860579,BP1208,ODA_1_1
1002930432,2019-05-20 08:34:00.0,Biogeny Diagnostics Pvt. Ltd,1820.0,AMDT1,473001,860586,BP1519,ODA_6_7
1003351452,2019-05-20 09:06:00.0,S CHAND AND COMPANY LIMITED,200.0,BOMT1,360311,860589,BP1565,ODA_1_1
1003330294,2019-05-20 08:13:00.0,HAAZTI INTERNATIONAL,64.0,MAAT2,515591,860592,BP1637,ODA_2_2
1002870737,2019-05-20 08:13:00.0,HAAZTI INTERNATIONAL,30.0,MAAT2,515551,860592,BP1637,ODA_2_2
1003071360,2019-05-20 09:17:00.0,Ashok Leyland Ltd,13.0,DELT1,581207,860600,BP1208,ODA_1_1
2000712973,2019-05-20 09:32:00.0,RETAIL,126.0,BLRT1,583226,860607,BP1208,ODA_3_5
1003306854,2019-05-20 10:59:00.0,RETAIL,60.0,JAIT1,603103,860609,BP1119,ODA_1_1
1003069482,2019-05-20 10:59:00.0,ETHICS INNOVATIONS PVT. LTD.,22.2,DELT1,603103,860609,BP1119,ODA_1_1
1003396388,2019-05-20 10:59:00.0,Groz Net Industries,579.0,DELT1,603103,860609,BP1119,ODA_1_1
8000360471,2019-05-20 10:59:00.0,RETAIL,38.0,DELT1,603103,860609,BP1119,ODA_1_1
2000850402,2019-05-20 10:59:00.0,White Field Impex,750.0,BOMT1,603103,860609,BP1119,ODA_1_1
2000826552,2019-05-20 10:59:00.0,K P Manish Global Ingredients Pvt. Ltd,75.0,BOMT1,603103,860609,BP1119,ODA_1_1
1003100989,2019-05-20 10:59:00.0,ACG Pharmapack Pvt. Ltd.,324.0,PNQT2,603103,860609,BP1119,ODA_1_1
1003232715,2019-05-20 10:59:00.0,Xseed Education,110.0,BLRT1,603103,860609,BP1119,ODA_1_1
8000010535,2019-05-20 10:59:00.0,RETAIL,40.0,HYDT1,603103,860609,BP1119,ODA_1_1
1003208540,2019-05-20 10:59:00.0,Megamorph Marketing Private Limited,99.0,BLRT1,603103,860609,BP1119,ODA_1_1
1003397474,2019-05-20 08:40:00.0,SPOTON,74.0,DELT1,416001,860618,BP1215,ODA_2_2
1003198604,2019-05-20 08:40:00.0,Diversey India Hygiene Pvt. Ltd,13.0,BOMT1,416001,860618,BP1215,ODA_2_2
1003374182,2019-05-20 09:33:00.0,Flipkart India Private Ltd. (ZOOM),489.0,BOMT1,124108,860622,BP1400,ODA_2_2
1003374196,2019-05-20 09:33:00.0,Flipkart India Private Ltd. (ZOOM),393.0,BOMT1,124108,860622,BP1400,ODA_2_2
2000543146,2019-05-20 09:08:00.0,RETAIL,60.0,DELT1,533107,860635,BP1675,ODA_1_1
1003330292,2019-05-20 08:20:00.0,HAAZTI INTERNATIONAL,41.0,MAAT2,515671,860644,BP1637,ODA_1_1
1003330291,2019-05-20 08:20:00.0,HAAZTI INTERNATIONAL,39.0,MAAT2,515134,860644,BP1637,ODA_2_2
1003403885,2019-05-20 11:22:00.0,YKK INDIA PVT LTD,95.0,DELT1,602001,860651,BP1596,ODA_1_1
1003403895,2019-05-20 11:22:00.0,YKK INDIA PVT LTD,70.0,DELT1,602001,860651,BP1596,ODA_1_1
1003239658,2019-05-20 08:54:00.0,Go Fashion India (P) Ltd,18.0,CJBT1,570010,860652,BP1205,ODA_1_1
2000899063,2019-05-20 09:22:00.0,RETAIL,60.0,BOMT1,444107,860656,BP1271,ODA_1_1
2000899065,2019-05-20 09:22:00.0,RETAIL,60.0,BOMT1,444105,860656,BP1271,ODA_2_2
1003069747,2019-05-20 10:11:00.0,ETHICS INNOVATIONS PVT. LTD.,12.0,DELT1,221006,860660,BP1116,ODA_1_1
2000536726,2019-05-20 08:27:00.0,Crystal Vision Packaging Co.,175.0,NAGT1,683549,860670,BP1039,ODA_1_1
1003317692,2019-05-20 08:34:00.0,NAANAL TECHNOLOGIES PVT LTD,7.0,MAAT1,394110,860678,BP1146,ODA_1_1
2000905548,2019-05-20 08:46:00.0,RETAIL,820.0,JAIT1,442302,860683,BP1169,ODA_3_7
8000788721,2019-05-20 08:46:00.0,RETAIL,5.0,JAIT1,442001,860683,BP1169,ODA_3_7
8000730390,2019-05-20 08:42:00.0,SYSTOPIC LABORATORIES PVT. LTD.,116.0,DELT1,713347,860697,BP1322,ODA_1_1
2000876797,2019-05-20 08:42:00.0,RETAIL,60.0,DELT1,713347,860697,BP1322,ODA_1_1
8000814682,2019-05-20 08:42:00.0,M Junction,20.0,CCUT1,713347,860697,BP1322,ODA_1_1
1003155036,2019-05-20 08:57:00.0,IP Integrated Services Pvt. Ltd.,1.0,BOMT1,443201,860698,BP1271,ODA_4_7
1003321006,2019-05-20 08:57:00.0,Collateral Medical Pvt. Ltd.,4.0,BOMT1,443204,860698,BP1271,ODA_5_7
1003321008,2019-05-20 08:57:00.0,Collateral Medical Pvt. Ltd.,4.0,BOMT1,443202,860698,BP1271,ODA_4_7
1003206817,2019-05-20 08:57:00.0,Collateral Medical Pvt. Ltd.,7.0,BOMT1,443201,860698,BP1271,ODA_4_7
1003206833,2019-05-20 08:57:00.0,Collateral Medical Pvt. Ltd.,7.0,BOMT1,443203,860698,BP1271,ODA_5_7
2000829166,2019-05-20 08:57:00.0,RETAIL,50.0,DELT1,443301,860698,BP1271,ODA_4_7
1003069458,2019-05-20 08:57:00.0,ETHICS INNOVATIONS PVT. LTD.,63.8,DELT1,443204,860698,BP1271,ODA_5_7
1003405950,2019-05-20 08:57:00.0,COMAC INDIA PVT LTD,10.0,DELT1,444203,860698,BP1271,ODA_2_2
1003380620,2019-05-20 09:10:00.0,OBAN FASHIONS PVT LTD,100.0,BOMT1,176057,860701,BP1225,ODA_4_5
2000852263,2019-05-20 09:10:00.0,RETAIL,59.0,BLRT1,176001,860701,BP1225,ODA_4_5
8000818179,2019-05-20 09:10:00.0,Chhavi Enterprises,570.0,JAIT1,176215,860701,BP1225,ODA_4_5
1003393578,2019-05-20 09:10:00.0,Euronics industries pvt ltd.,18.6,DELT1,176215,860701,BP1225,ODA_4_5
1003382327,2019-05-20 08:41:00.0,Collateral Medical Pvt. Ltd.,4.0,BOMT1,444702,860722,BP1702,ODA_5_7
1003206728,2019-05-20 08:41:00.0,Collateral Medical Pvt. Ltd.,4.0,BOMT1,444702,860722,BP1702,ODA_5_7
1003345908,2019-05-20 08:41:00.0,Sekhani Industries Pvt Ltd,44.0,AMDT1,444805,860722,BP1702,ODA_2_2
1003361295,2019-05-20 09:05:00.0,J.K.FILES (INDIA) LIMITED,4.0,BOMT1,385001,860724,BP1240,ODA_2_2
1003071824,2019-05-20 09:05:00.0,Ashok Leyland Ltd,35.0,DELT1,385001,860724,BP1240,ODA_2_2
8000671600,2019-05-20 09:05:00.0,RETAIL,500.0,NOIT1,385001,860724,BP1240,ODA_2_2
1003425850,2019-05-20 09:05:00.0,C&S ELECTRIC LTD,145.0,NOIT1,385535,860724,BP1240,ODA_2_2
1003425824,2019-05-20 09:05:00.0,C&S ELECTRIC LTD,88.0,NOIT1,385001,860724,BP1240,ODA_2_2
8000708744,2019-05-20 09:05:00.0,Astral Polytechnic,26.0,AMDT1,385535,860724,BP1240,ODA_2_2
1003238499,2019-05-20 09:05:00.0,Greiner Bio-One India Pvt Ltd,38.0,AMDT1,385535,860724,BP1240,ODA_2_2
8000061079,2019-05-20 08:45:00.0,RETAIL,70.0,DELT1,414301,860739,BP1212,ODA_1_1
1003226571,2019-05-20 08:49:00.0,New JMN Roadlink,1457.8,AMDT1,477116,860745,BP1256,ODA_2_2
1003326853,2019-05-20 08:49:00.0,Jet Inks Private Limited,15.0,MAAT2,477117,860745,BP1256,ODA_1_1
8000782811,2019-05-20 10:49:00.0,RETAIL,105.0,MAAT2,403517,860753,BP1426,ODA_1_1
1003387060,2019-05-20 10:49:00.0,RETAIL,49.0,HYDT1,403516,860753,BP1426,ODA_1_1
1003071557,2019-05-20 10:56:00.0,Ashok Leyland Ltd,1.0,DELT1,403513,860756,BP1426,ODA_1_1
1003071586,2019-05-20 10:56:00.0,Ashok Leyland Ltd,1.0,DELT1,403513,860756,BP1426,ODA_1_1
1003156754,2019-05-20 08:57:00.0,PRISM JOHNSON LIMITED,7.0,AMBT1,477001,860766,BP1256,ODA_3_7
1003351416,2019-05-20 08:57:00.0,20 Cube Warehousing and Distribution Pvt. Ltd,9.0,BOMT1,477001,860766,BP1256,ODA_3_7
1003009423,2019-05-20 08:46:00.0,Collateral Medical Pvt. Ltd.,5.0,BOMT1,444802,860771,BP1702,ODA_1_1
1003136785,2019-05-20 10:31:00.0,Mainetti India Private Ltd,1675.0,MAAT1,507001,860779,BP1262,ODA_2_2
1003239669,2019-05-20 10:31:00.0,Go Fashion India (P) Ltd,10.0,CJBT1,507002,860779,BP1262,ODA_2_2
1003232316,2019-05-20 10:31:00.0,Xseed Education,93.0,BLRT1,507002,860779,BP1262,ODA_2_2
1003156767,2019-05-20 08:57:00.0,PRISM JOHNSON LIMITED,40.0,AMBT1,473660,860781,BP1256,ODA_4_7
1003156776,2019-05-20 08:57:00.0,PRISM JOHNSON LIMITED,6.0,AMBT1,473660,860781,BP1256,ODA_4_7
1003360997,2019-05-20 09:39:00.0,DVKSP IMPEX P LTD,1000.0,AMDT1,464990,860803,BP1519,ODA_1_1
1002184805,2019-05-20 09:39:00.0,DVKSP IMPEX P LTD,255.0,AMDT1,464990,860803,BP1519,ODA_1_1
1003071466,2019-05-20 08:59:00.0,Ashok Leyland Ltd,2.0,DELT1,444701,860806,BP1702,ODA_1_1
2000856306,2019-05-20 15:33:00.0,RETAIL,23.0,BOMT1,682006,860810,BP1039,ODA_1_1
2000856308,2019-05-20 15:33:00.0,RETAIL,10.0,BOMT1,682006,860810,BP1039,ODA_1_1
8000694231,2019-05-20 09:24:00.0,RETAIL,47.0,BLRT1,134102,860812,BP1015,ODA_1_1
8000767168,2019-05-20 09:24:00.0,SORIL INFRA RESOURCES LIMITED,50.0,BOMT1,140401,860812,BP1015,ODA_1_1
1003496610,2019-05-20 09:24:00.0,Diversey India Hygiene Pvt. Ltd,624.0,DELT1,134102,860812,BP1015,ODA_1_1
1003496295,2019-05-20 09:24:00.0,Diversey India Hygiene Pvt. Ltd,20.0,DELT1,134102,860812,BP1015,ODA_1_1
1003069831,2019-05-20 10:44:00.0,Flipkart India Private Ltd. (ZOOM),289.0,DELT1,141416,860816,BP1106,ODA_1_1
1003069830,2019-05-20 10:44:00.0,Flipkart India Private Ltd. (ZOOM),206.0,DELT1,141416,860816,BP1106,ODA_1_1
1003342790,2019-05-20 10:44:00.0,Flipkart India Private Ltd. (ZOOM),30.93,DELT1,141416,860816,BP1106,ODA_1_1
1003342791,2019-05-20 10:44:00.0,Flipkart India Private Ltd. (ZOOM),26.56,DELT1,141416,860816,BP1106,ODA_1_1
1003342792,2019-05-20 10:44:00.0,Flipkart India Private Ltd. (ZOOM),11.77,DELT1,141416,860816,BP1106,ODA_1_1
1003342797,2019-05-20 10:44:00.0,Flipkart India Private Ltd. (ZOOM),3.73,DELT1,141416,860816,BP1106,ODA_1_1
1003342799,2019-05-20 10:44:00.0,Flipkart India Private Ltd. (ZOOM),1.4,DELT1,141416,860816,BP1106,ODA_1_1
1003358595,2019-05-20 10:44:00.0,Flipkart India Private Ltd. (ZOOM),12.9,DELT1,141416,860816,BP1106,ODA_1_1
1003358596,2019-05-20 10:44:00.0,Flipkart India Private Ltd. (ZOOM),1.31,DELT1,141416,860816,BP1106,ODA_1_1
1003342785,2019-05-20 10:44:00.0,Flipkart India Private Ltd. (ZOOM),129.6,DELT1,141416,860816,BP1106,ODA_1_1
1003342780,2019-05-20 10:44:00.0,Flipkart India Private Ltd. (ZOOM),69.24,DELT1,141416,860816,BP1106,ODA_1_1
1003342781,2019-05-20 10:44:00.0,Flipkart India Private Ltd. (ZOOM),46.36,DELT1,141416,860816,BP1106,ODA_1_1
1003342783,2019-05-20 10:44:00.0,Flipkart India Private Ltd. (ZOOM),29.23,DELT1,141416,860816,BP1106,ODA_1_1
1003342782,2019-05-20 10:44:00.0,Flipkart India Private Ltd. (ZOOM),53.18,DELT1,141416,860816,BP1106,ODA_1_1
1003342784,2019-05-20 10:44:00.0,Flipkart India Private Ltd. (ZOOM),56.99,DELT1,141416,860816,BP1106,ODA_1_1
8000773013,2019-05-20 09:21:00.0,RETAIL,172.0,DELT1,412106,860818,BP1540,ODA_1_1
1003401433,2019-05-20 09:21:00.0,EMCURE PHARMACEUTICALS LTD.,14.0,DELT1,410405,860818,BP1540,ODA_1_1
2000729915,2019-05-20 09:21:00.0,RETAIL,128.0,PNQT1,410405,860818,BP1540,ODA_1_1
8000185005,2019-05-20 10:22:00.0,RETAIL,6.0,BLRT1,403512,860823,BP1426,ODA_1_1
1002938929,2019-05-20 09:02:00.0,Tesna Tech Pvt. Ltd.,1816.0,AMBT1,533291,860826,BP1219,ODA_1_1
1003312523,2019-05-20 09:07:00.0,LUX FLAVOURS,10.0,MAAT1,491226,860827,BP1253,ODA_2_2
1002923728,2019-05-20 09:17:00.0,L&T-C outbound,40.0,CJBT1,394510,860851,BP1107,ODA_1_1
1003312461,2019-05-20 09:17:00.0,Emerson Process Automation,1.0,MAAT2,394510,860851,BP1107,ODA_1_1
1003312462,2019-05-20 09:17:00.0,Emerson Process Automation,9.0,MAAT2,394510,860851,BP1107,ODA_1_1
1002675584,2019-05-20 09:17:00.0,Polyone Polymers India Pvt. Ltd.,200.0,PNQT1,394510,860851,BP1107,ODA_1_1
2000826171,2019-05-20 09:17:00.0,Vashi Electricals Pvt. Ltd,10.0,BOMT1,394510,860851,BP1107,ODA_1_1
2000826175,2019-05-20 09:17:00.0,Vashi Electricals Pvt. Ltd,4.0,BOMT1,394510,860851,BP1107,ODA_1_1
1003232783,2019-05-20 09:38:00.0,Xseed Education,2.0,BLRT1,637208,860854,BP1187,ODA_3_5
8000786529,2019-05-20 09:17:00.0,Intercare Cleaning & Hygiene Services Pvt Ltd,52.0,DELT1,394510,860863,BP1107,ODA_1_1
2000900464,2019-05-20 09:17:00.0,Fronius India Pvt Ltd,175.0,PNQT2,394515,860863,BP1107,ODA_1_1
2000900460,2019-05-20 09:17:00.0,Fronius India Pvt Ltd,15.0,PNQT2,394515,860863,BP1107,ODA_1_1
1003326919,2019-05-20 09:51:00.0,IFF Fragrance,966.0,MAAT2,781104,860872,BP1657,ODA_1_1
2000827026,2019-05-20 09:44:00.0,RETAIL,40.0,IDRT1,500085,860874,BP1195,ODA_1_1
8000818144,2019-05-20 09:52:00.0,Chhavi Enterprises,45.0,JAIT1,403004,860880,BP1589,ODA_1_1
1002864439,2019-05-20 09:52:00.0,AMEYA BATTERIES PRIVATE LIMITED,158.6,HYDT1,403002,860880,BP1589,ODA_1_1
1003206502,2019-05-20 09:52:00.0,Godrej& Boyce,1.0,BOMT1,403108,860880,BP1589,ODA_1_1
1003349551,2019-05-20 09:52:00.0,Imaging Products India Pvt. Ltd,3.0,BOMT1,403002,860880,BP1589,ODA_1_1
1003371479,2019-05-20 10:31:00.0,ITC LTD-KOLKATA,7.0,DELT1,210301,860882,BP1545,ODA_2_2
6000275704,2019-05-20 10:31:00.0,Hilti India Private Ltd,1356.26,DELT1,209206,860882,BP1545,ODA_1_1
1003370135,2019-05-20 10:58:00.0,Ravi Foods Pvt. Ltd.,279.0,HYDT1,522001,860884,BP1100,ODA_2_2
1003208327,2019-05-20 10:58:00.0,SUNRISE MARKETING,231.0,BLRT1,522001,860884,BP1100,ODA_2_2
2000841985,2019-05-20 09:17:00.0,RETAIL,100.0,CCUT1,828202,860886,BP1703,ODA_1_1
8000785807,2019-05-20 09:17:00.0,RETAIL,150.0,LKOT1,828203,860886,BP1703,ODA_1_1
1003071530,2019-05-20 11:03:00.0,Ashok Leyland Ltd,5.0,DELT1,533294,860887,BP1219,ODA_1_1
8000799662,2019-05-20 11:03:00.0,RETAIL,230.0,LKOT1,533001,860887,BP1219,ODA_2_2
2000896576,2019-05-20 11:03:00.0,RETAIL,214.0,BLRT1,533001,860887,BP1219,ODA_2_2
1003208011,2019-05-20 11:03:00.0,FERM INDIA,281.0,BLRT1,533001,860887,BP1219,ODA_2_2
1003242001,2019-05-20 11:03:00.0,Reliance Retail Limited (Projects),42.0,BOMT1,533238,860888,BP1219,ODA_1_1
2000914680,2019-05-20 11:03:00.0,RETAIL,10.0,DELT1,533201,860888,BP1219,ODA_2_2
1003209503,2019-05-20 11:03:00.0, Orient Electric Ltd (Lighting),20.0,MAAT2,533238,860888,BP1219,ODA_1_1
1003172642,2019-05-20 09:35:00.0,L&T-C outbound,160.0,CJBT1,392130,860890,BP1298,ODA_2_2
1003172648,2019-05-20 09:35:00.0,L&T-C outbound,215.0,CJBT1,392130,860890,BP1298,ODA_2_2
8000455801,2019-05-20 09:35:00.0,"TEMPSENS INSTRUMENTS PVT LTD (Unit 1, Dense)",25.0,JAIT1,392012,860890,BP1298,ODA_1_1
2000826169,2019-05-20 09:35:00.0,Vashi Electricals Pvt. Ltd,4.0,BOMT1,392130,860890,BP1298,ODA_2_2
8000737388,2019-05-20 09:35:00.0,sachin industries ltd,33.0,AMDT1,392130,860890,BP1298,ODA_2_2
8000776215,2019-05-20 09:11:00.0,SDPL,68.0,DELT1,364313,860900,BP1209,ODA_2_2
8000776218,2019-05-20 09:11:00.0,SDPL,68.0,DELT1,364740,860900,BP1209,ODA_2_2
8000776223,2019-05-20 09:11:00.0,SDPL,68.0,DELT1,364730,860900,BP1209,ODA_2_2
1003206705,2019-05-20 10:22:00.0,Collateral Medical Pvt. Ltd.,4.0,BOMT1,209208,860901,BP1545,ODA_2_2
2000829158,2019-05-20 10:22:00.0,RETAIL,60.0,DELT1,209111,860901,BP1545,ODA_2_2
1002711843,2019-05-20 10:22:00.0,HITECH INTERNATIONAL,50.0,DELT1,209311,860901,BP1545,ODA_1_1
1003349481,2019-05-20 09:24:00.0,White Field Impex,11.0,BOMT1,782410,860918,BP1267,ODA_3_5
8000776216,2019-05-20 09:16:00.0,SDPL,68.0,DELT1,364150,860924,BP1209,ODA_1_1
1003341769,2019-05-20 09:23:00.0,J.K.FILES (INDIA) LIMITED,15.0,BOMT1,603306,860926,BP1036,ODA_1_1
2000829661,2019-05-20 09:20:00.0,RETAIL,100.0,DELT1,276304,860934,BP1384,ODA_3_5
2000877767,2019-05-20 09:20:00.0,RETAIL,65.0,MAAT2,223224,860934,BP1384,ODA_3_5
2000877768,2019-05-20 09:20:00.0,RETAIL,45.0,MAAT2,223222,860934,BP1384,ODA_3_5
2000890275,2019-05-20 09:20:00.0,RETAIL,100.0,DELT1,276204,860934,BP1384,ODA_2_2
1003071554,2019-05-20 09:31:00.0,Ashok Leyland Ltd,8.0,DELT1,416115,860937,BP1710,ODA_2_2
1003071639,2019-05-20 09:31:00.0,Ashok Leyland Ltd,3.0,DELT1,416115,860937,BP1710,ODA_2_2
1003071678,2019-05-20 09:31:00.0,Ashok Leyland Ltd,4.0,DELT1,416115,860937,BP1710,ODA_2_2
8000517969,2019-05-20 09:30:00.0,RETAIL,20.0,DELT1,384265,860946,BP1240,ODA_2_2
8000730214,2019-05-20 09:30:00.0,IAPL Group Pvt Ltd,24.0,DELT1,384265,860946,BP1240,ODA_2_2
8000797416,2019-05-20 09:23:00.0,BAYER PHARMACETICALS PVT LTD,286.0,BOMT1,491441,860950,BP1253,ODA_1_1
8000801925,2019-05-20 10:53:00.0,Baggit,17.0,BOMT2,122103,860952,BP1427,ODA_1_1
1003326772,2019-05-20 10:15:00.0,Jet Inks Private Limited,22.0,MAAT2,502334,860954,BP1140,ODA_1_1
2000830467,2019-05-20 09:50:00.0,Amar Valves Products,66.0,AMBT1,843301,860955,BP1531,ODA_2_2
1003326781,2019-05-20 10:04:00.0,Jet Inks Private Limited,12.0,MAAT2,247667,860963,BP1287,ODA_1_1
1003436101,2019-05-20 10:04:00.0,Aryan Exporters Pvt Ltd ,466.0,LKOT1,247667,860963,BP1287,ODA_1_1
8000785878,2019-05-20 10:04:00.0,SECUREXPRESS,20.0,LKOT1,247667,860963,BP1287,ODA_1_1
1003221996,2019-05-20 10:04:00.0,K P Manish Global Ingredients Pvt. Ltd,250.0,BOMT1,247667,860963,BP1287,ODA_1_1
8000785889,2019-05-20 10:04:00.0,SECUREXPRESS,20.0,LKOT1,247667,860963,BP1287,ODA_1_1
8000785883,2019-05-20 10:04:00.0,SECUREXPRESS,30.0,LKOT1,247667,860963,BP1287,ODA_1_1
8000785880,2019-05-20 10:04:00.0,SECUREXPRESS,100.0,LKOT1,247667,860963,BP1287,ODA_1_1
1003071193,2019-05-20 09:47:00.0,Ashok Leyland Ltd,7.0,DELT1,638402,860967,BP1029,ODA_2_2
8000795662,2019-05-20 09:47:00.0,Delnet Connect LLP,930.0,NOIT1,638456,860967,BP1029,ODA_1_1
1003175730,2019-05-20 09:47:00.0,KANNU IMPEX (INDIA) PVT LTD,111.0,DELT1,638452,860967,BP1029,ODA_2_2
1003411087,2019-05-20 09:47:00.0,KANNU IMPEX (INDIA) PVT LTD,50.0,DELT1,638452,860967,BP1029,ODA_2_2
1003232311,2019-05-20 09:47:00.0,Xseed Education,309.0,BLRT1,641666,860967,BP1029,ODA_1_1
2000905301,2019-05-20 09:45:00.0,RETAIL,20.0,JAIT1,781301,860972,BP1270,ODA_2_2
1003227809,2019-05-20 09:45:00.0,RETAIL,37.0,NOIT1,781301,860972,BP1270,ODA_2_2
2000829163,2019-05-20 09:45:00.0,RETAIL,30.0,DELT1,781315,860972,BP1270,ODA_2_2
1003396417,2019-05-20 09:45:00.0,SHANTI INTERNATIONAL,7.5,DELT1,781308,860972,BP1270,ODA_3_5
2000211367,2019-05-20 11:01:00.0,RETAIL,40.0,AMBT1,783360,860977,BP1270,ODA_3_5
2000649535,2019-05-20 11:01:00.0,RETAIL,160.0,AMDT1,783301,860977,BP1270,ODA_3_5
1003071570,2019-05-20 09:33:00.0,Ashok Leyland Ltd,2.0,DELT1,577501,860980,BP1628,ODA_1_1
1003071647,2019-05-20 09:33:00.0,Ashok Leyland Ltd,40.0,DELT1,577501,860980,BP1628,ODA_1_1
1003071686,2019-05-20 09:33:00.0,Ashok Leyland Ltd,6.0,DELT1,577501,860980,BP1628,ODA_1_1
2000781174,2019-05-20 09:33:00.0,TCNS CLOTHING COMPANY  LIMITED,9.0,DELT1,577501,860980,BP1628,ODA_1_1
1003071797,2019-05-20 09:33:00.0,Ashok Leyland Ltd,10.0,DELT1,577501,860980,BP1628,ODA_1_1
1003182433,2019-05-20 09:33:00.0,Go Fashion India (P) Ltd,4.0,CJBT1,577501,860980,BP1628,ODA_1_1
2000591467,2019-05-20 09:56:00.0,RETAIL,20.0,PNQT2,244713,860983,BP1265,ODA_2_2
2000905191,2019-05-20 09:56:00.0,RETAIL,60.0,JAIT1,244713,860983,BP1265,ODA_2_2
8000821875,2019-05-20 09:56:00.0,Sabhyata,30.0,DELT1,244713,860983,BP1265,ODA_2_2
8000773106,2019-05-20 09:56:00.0,RETAIL,90.0,DELT1,244713,860983,BP1265,ODA_2_2
1003240401,2019-05-20 09:56:00.0,ORIENT Electric Limited Switch Gears,150.0,NOIT1,262401,860983,BP1265,ODA_1_1
8000825426,2019-05-20 09:34:00.0,CAPITAL BUSINESS GROUP,20.0,DELT1,824208,860988,BP1659,ODA_3_7
1003306242,2019-05-20 09:34:00.0,Waterman Industries Pvt Ltd,32.0,AMDT1,824124,860988,BP1659,ODA_3_7
2000244828,2019-05-20 09:34:00.0,RETAIL,41.0,AMDT1,824101,860988,BP1659,ODA_4_7
1001802139,2019-05-20 09:34:00.0,LIVPURE PRIVATE LIMITED (Ncubate),318.0,IXWT1,824124,860988,BP1659,ODA_3_7
1003383176,2019-05-20 10:00:00.0,Renault Paper Products Pvt. Ltd.,140.0,BOMT2,713148,860991,BP1320,ODA_1_1
1003202561,2019-05-20 10:00:00.0,DORSET INDUSTRIES PRIVATE LIMITED,39.0,DELT1,713148,860991,BP1320,ODA_1_1
8000441628,2019-05-20 10:00:00.0,RETAIL,50.0,NAGT1,713403,860991,BP1320,ODA_1_1
8000441630,2019-05-20 10:00:00.0,RETAIL,4.0,NAGT1,713403,860991,BP1320,ODA_1_1
1003054563,2019-05-20 10:00:00.0,J.K.FILES (INDIA) LIMITED,41.915,CCUT1,731204,860991,BP1320,ODA_2_2
2000712804,2019-05-20 12:23:00.0,Ashok Leyland,769.0,BLRT1,508112,860994,BP1020,ODA_1_1
2000875901,2019-05-20 10:15:00.0,RETAIL,60.0,NOIT1,229412,861000,BP1513,ODA_1_1
2000194334,2019-05-20 09:54:00.0,RETAIL,168.0,CJBT1,742305,861008,BP1184,ODA_2_2
8000814651,2019-05-20 09:54:00.0,M Junction,20.0,CCUT1,742159,861008,BP1184,ODA_1_1
